name_cs;name_et;price_cs;price_et;brut_kar;all_et_fees_tl;net_kar;com_count_cs;com_count_et;rating_et;note_cs;link_et;link_cs;image_et;image_cs
Kişiye Özel İsimli Papatya Kolye;Personalized Name Necklace,Name Necklace Silver,Necklace For Women,Personalized Necklace,Nameplate Necklace,Personalized Gift,Gift For Her;19.99;161.44;141.45;26.857408;98.092592;999.0;1463.0;4.51;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/941536935/personalized-name-necklacename-necklace?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Name+Daisy+Necklace&ref=sc_gallery-1-1&plkey=35815607d938f1636ebf7239d04331f53d021e89%3A941536935&pro=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-papatya-kolye-kc5118532;https://i.etsystatic.com/23981633/d/il/1c4a5d/3065867854/il_340x270.3065867854_6l95.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc5118532-1/M/kisiye-ozel-simli-papatya-kolye-kc5118532-1-2aca0676276c4ddcb660ef16c6d9e911.jpg
Kişiye Özel İsimli Siyah Benzinli Metal Çakmak;Personalized Black Leather Dog Collar, Black Metal Hardware, Embossed Name, Matching Leash;19.99;469.25;449.26;68.627225;364.132775;999.0;2565.0;4.95;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1055181259/personalized-black-leather-dog-collar?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Black+Gasoline+Metal+Lighter+with+Personalized+Name&ref=sc_gallery-1-2&plkey=763d1e36f1fca04afbf9c8e9549c1b728fac2d94%3A1055181259;https://www.ciceksepeti.com/kisiye-ozel-isimli-siyah-metal-cakmak-1-kc826450;https://i.etsystatic.com/7058359/d/il/2dc4e6/3218383500/il_340x270.3218383500_jgf3.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc826450-1/M/kisiye-ozel-isimli-siyah-benzinli-metal-cakmak-kc826450-1-753ef953bf93450585197dbbd824c2a7.jpg
Kişiye Özel İsimli Siyah Benzinli Metal Çakmak;Full Name Monogram Matte Black Zippo Cigar Lighter - Black Metal Lighter with Personalized Engraving;19.99;221.43;201.44;34.998051;149.941949;999.0;1662.0;4.82;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/679757007/full-name-monogram-matte-black-zippo?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Black+Gasoline+Metal+Lighter+with+Personalized+Name&ref=sc_gallery-1-3&plkey=a70f065e121480622a5631986d02b1f41345bc2e%3A679757007;https://www.ciceksepeti.com/kisiye-ozel-isimli-siyah-metal-cakmak-1-kc826450;https://i.etsystatic.com/12334423/d/il/3793f9/1766145532/il_340x270.1766145532_gton.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc826450-1/M/kisiye-ozel-isimli-siyah-benzinli-metal-cakmak-kc826450-1-753ef953bf93450585197dbbd824c2a7.jpg
Üç İsimli Kişiye Özel Kalpler Gümüş Kolye;Sterling Silver Name Necklace | Personalized Name Jewelry | Personalized Gift Teacher's Day Gift | BLACKPINK Lisa's Necklace;54.9;136.08;81.18;23.416056;41.26394400000001;999.0;2.0;5.0;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1039839934/sterling-silver-name-necklace?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Three+Names+Personalized+Hearts+Sterling+Silver+Necklace&ref=sc_gallery-1-4&plkey=9264e5410961b3a442c2ff1a1bed202c7d474929%3A1039839934&pro=1&frs=1;https://www.ciceksepeti.com/uc-isimli-kisiye-ozel-kalpler-gumus-kolye-kc520528;https://i.etsystatic.com/27688059/c/787/625/127/100/il/a6dd2a/3213282196/il_340x270.3213282196_a1sc.jpg;https://cdn03.ciceksepeti.com/cicek/kc520528-1/M/uc-simli-kisiye-ozel-kalpler-gumus-kolye-kc520528-1-3de7d34258ce47e9985e4d959bb9cf27.jpg
Üç İsimli Kişiye Özel Kalpler Gümüş Kolye;Custom 3 Hearts Zirconia Name Necklace / Personalized 3 Hearts Necklace / Three Hearts Name Necklace / 925 Solid Sterling Silver Necklace;54.9;318.41;263.51000000000005;48.158237;198.85176300000006;999.0;553.0;4.48;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/796624527/custom-3-hearts-zirconia-name-necklace?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Three+Names+Personalized+Hearts+Sterling+Silver+Necklace&ref=sr_gallery-1-1&organic_search_click=1;https://www.ciceksepeti.com/uc-isimli-kisiye-ozel-kalpler-gumus-kolye-kc520528;https://i.etsystatic.com/22014248/c/500/397/230/354/il/8abe96/2267182886/il_340x270.2267182886_ep1d.jpg;https://cdn03.ciceksepeti.com/cicek/kc520528-1/M/uc-simli-kisiye-ozel-kalpler-gumus-kolye-kc520528-1-3de7d34258ce47e9985e4d959bb9cf27.jpg
Kişiye Özel İsimli Papatya Kolye;Personalized Daisy Name Necklace, Name Plate Jewelry, Graduation Gifts For Teachers, Custom Gold Name Jewelry, Valentines Day Gift For Women;19.99;318.85;298.86;48.21794500000001;234.142055;999.0;99.0;4.81;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/927690262/personalized-daisy-name-necklace-name?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Name+Daisy+Necklace&ref=sc_gallery-1-2&plkey=ccbab590b2c5e5c9e7d6a741cd745c3e9674d34c%3A927690262&pro=1&frs=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-papatya-kolye-kc5118532;https://i.etsystatic.com/25673737/c/1000/794/500/495/il/3bea0a/2791042566/il_340x270.2791042566_eyjn.jpg;https://cdn03.ciceksepeti.com/cicek/kc5118532-1/M/kisiye-ozel-simli-papatya-kolye-kc5118532-1-2aca0676276c4ddcb660ef16c6d9e911.jpg
Kişiye Özel İsimli Papatya Kolye;Personalized Initial Necklace with Heart, Custom Gold Name Necklace, Letter Necklace, Bridesmaid Gift, Girlfriend Gift, Mom Gift, Gift;19.99;114.96;94.97;20.550072;57.919928;999.0;1065.0;4.24;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1031403584/personalized-initial-necklace-with-heart?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Name+Daisy+Necklace&ref=sc_gallery-1-3&plkey=4827d075addc84287085476e79ee43a0f2045ee8%3A1031403584&pro=1&frs=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-papatya-kolye-kc5118532;https://i.etsystatic.com/23441364/c/1492/1186/255/306/il/d40756/3228939581/il_340x270.3228939581_r1od.jpg;https://cdn03.ciceksepeti.com/cicek/kc5118532-1/M/kisiye-ozel-simli-papatya-kolye-kc5118532-1-2aca0676276c4ddcb660ef16c6d9e911.jpg
Kişiye Özel İsimli Siyah Benzinli Metal Çakmak;Personalized Family Name Sign | Metal Last Name Sign | Outdoor Metal Wall Art | Metal Family Last Name Sign | Established Family Name Sign;19.99;290.51;270.52;44.372207;209.64779299999998;999.0;221.0;4.71;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1055010121/personalized-family-name-sign-metal-last?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Black+Gasoline+Metal+Lighter+with+Personalized+Name&ref=sc_gallery-1-4&plkey=2ca080c78fc1b2f5bd2e8ca81bdf2cde4c93b96e%3A1055010121&pro=1&frs=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-siyah-metal-cakmak-1-kc826450;https://i.etsystatic.com/22560550/c/1811/1440/1099/100/il/9ec3d8/3217740996/il_340x270.3217740996_bfj5.jpg;https://cdn03.ciceksepeti.com/cicek/kc826450-1/M/kisiye-ozel-isimli-siyah-benzinli-metal-cakmak-kc826450-1-753ef953bf93450585197dbbd824c2a7.jpg
Kişiye Özel İsimli Siyah Benzinli Metal Çakmak;Personalised Metal Black  Clipper Lighter, engraved text name silver Comes in Gift Tin Metal clipper box bridesmaid gift;19.99;168.28;148.29;27.785595999999998;104.004404;999.0;28.0;4.57;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/934949732/personalised-metal-black-clipper-lighter?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Black+Gasoline+Metal+Lighter+with+Personalized+Name&ref=sr_gallery-1-1&organic_search_click=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-siyah-metal-cakmak-1-kc826450;https://i.etsystatic.com/27405844/d/il/465073/2866541207/il_340x270.2866541207_7d1a.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc826450-1/M/kisiye-ozel-isimli-siyah-benzinli-metal-cakmak-kc826450-1-753ef953bf93450585197dbbd824c2a7.jpg
Üç İsimli Kişiye Özel Kalpler Gümüş Kolye;Three Heart Sterling Silver Necklace that can be Personalised with loved ones, children's or grandchildren initials;54.9;585.28;530.38;84.372496;429.507504;999.0;137.0;4.97;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/510029665/three-heart-sterling-silver-necklace?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Three+Names+Personalized+Hearts+Sterling+Silver+Necklace&ref=sr_gallery-1-2&organic_search_click=1;https://www.ciceksepeti.com/uc-isimli-kisiye-ozel-kalpler-gumus-kolye-kc520528;https://i.etsystatic.com/7698756/c/870/691/252/555/il/a21f9d/1136460722/il_340x270.1136460722_i347.jpg;https://cdn03.ciceksepeti.com/cicek/kc520528-1/M/uc-simli-kisiye-ozel-kalpler-gumus-kolye-kc520528-1-3de7d34258ce47e9985e4d959bb9cf27.jpg
Kişiye Özel Aşkın Kanatları Gümüş Kolye;Personalized Custom Names Engraving  925 Sterling Silver Pendant Necklace for Couples;54.9;611.14;556.24;87.881698;451.858302;999.0;338.0;4.81;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1053411187/personalized-custom-names-engraving-925?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Wings+of+Love+Sterling+Silver+Necklace&ref=sc_gallery-1-1&plkey=f42269bd819716abe9623654fc170b6f32431af2%3A1053411187&pro=1;https://www.ciceksepeti.com/kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707;https://i.etsystatic.com/19249405/c/2183/1735/270/447/il/787e1f/3211825654/il_340x270.3211825654_d7uf.jpg;https://cdn03.ciceksepeti.com/cicek/kc85707-1/M/indigo-taki-marketplace-kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707-1-8d5802846b60985-65752886.jpg
Kişiye Özel İsimli Papatya Kolye;Mothers day gift,Personalized Daisy Name Necklace,Daisy Necklace,Flower necklace,Name Necklace,Gift For Her,Valentine Day Gift;19.99;372.0;352.01;55.430400000000006;280.07959999999997;999.0;1.0;5.0;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/985922909/mothers-day-giftpersonalized-daisy-name?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Name+Daisy+Necklace&ref=sc_gallery-1-4&plkey=15c13991781f57081f20ffc5f2dc2adec8efc18e%3A985922909&frs=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-papatya-kolye-kc5118532;https://i.etsystatic.com/26113696/c/515/409/28/193/il/952ab9/2960067214/il_340x270.2960067214_ekub.jpg;https://cdn03.ciceksepeti.com/cicek/kc5118532-1/M/kisiye-ozel-simli-papatya-kolye-kc5118532-1-2aca0676276c4ddcb660ef16c6d9e911.jpg
Kişiye Özel İsimli Papatya Kolye;Personalized Daisy Flower Name Necklace, Customized 925K Silver Name Necklace, Gift for Mum, Gift for Her, Best Friend Gift from London;19.99;243.62;223.63;38.009234;169.120766;999.0;4.0;5.0;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1020540224/personalized-daisy-flower-name-necklace?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Name+Daisy+Necklace&ref=sr_gallery-1-1&organic_search_click=1&frs=1&cns=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-papatya-kolye-kc5118532;https://i.etsystatic.com/29603832/d/il/7e8ed3/3187851065/il_340x270.3187851065_qvi3.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc5118532-1/M/kisiye-ozel-simli-papatya-kolye-kc5118532-1-2aca0676276c4ddcb660ef16c6d9e911.jpg
Kişiye Özel İsimli Siyah Benzinli Metal Çakmak;Personalised Metal Black  Clipper Lighter, engraved text name silver Comes in Gift Tin Bridesmaid Gift Metal clipper box Groomsmen Gift;19.99;186.0;166.01;30.1902;119.31979999999999;999.0;28.0;4.57;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/948895563/personalised-metal-black-clipper-lighter?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Black+Gasoline+Metal+Lighter+with+Personalized+Name&ref=sr_gallery-1-2&organic_search_click=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-siyah-metal-cakmak-1-kc826450;https://i.etsystatic.com/27405844/d/il/343a2e/2818931690/il_340x270.2818931690_81l3.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc826450-1/M/kisiye-ozel-isimli-siyah-benzinli-metal-cakmak-kc826450-1-753ef953bf93450585197dbbd824c2a7.jpg
Kişiye Özel Aşkın Kanatları Gümüş Kolye;Men's Sterling Silver Personalized Name Necklace, Vincent Style Necklace;54.9;530.98;476.08000000000004;77.003986;382.57601400000004;999.0;1075.0;4.76;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/659919270/mens-sterling-silver-personalized-name?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Wings+of+Love+Sterling+Silver+Necklace&ref=sc_gallery-1-2&plkey=b1b25a9407826f617d072944c7d9e699a4c5828a%3A659919270;https://www.ciceksepeti.com/kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707;https://i.etsystatic.com/16091202/c/1024/813/0/163/il/b40bdf/1740521990/il_340x270.1740521990_iyx6.jpg;https://cdn03.ciceksepeti.com/cicek/kc85707-1/M/indigo-taki-marketplace-kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707-1-8d5802846b60985-65752886.jpg
Kişiye Özel İsimli Papatya Kolye;Daisy Name Necklace, Personalized Daisy Necklace, Daisy Pendant Necklace, Custom Daisy Necklace, gift for Mum, gift for her, Bridesmaid gift;19.99;231.55;211.56;36.371335;158.68866500000001;999.0;26.0;4.88;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/958429406/daisy-name-necklace-personalized-daisy?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Name+Daisy+Necklace&ref=sr_gallery-1-2&organic_search_click=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-papatya-kolye-kc5118532;https://i.etsystatic.com/23507151/c/1680/1335/316/632/il/7905a2/3103909937/il_340x270.3103909937_8rkp.jpg;https://cdn03.ciceksepeti.com/cicek/kc5118532-1/M/kisiye-ozel-simli-papatya-kolye-kc5118532-1-2aca0676276c4ddcb660ef16c6d9e911.jpg
Kişiye Özel Aşkın Kanatları Gümüş Kolye;Personalized Sterling Silver St. Florian Necklace, Gold Custom Pendant;54.9;876.85;821.95;123.938545;681.5114550000001;999.0;31.0;5.0;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/913509278/personalized-sterling-silver-st-florian?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Wings+of+Love+Sterling+Silver+Necklace&ref=sc_gallery-1-3&plkey=26f5f21735316e4be6c71b8dafc14994f24cabd8%3A913509278;https://www.ciceksepeti.com/kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707;https://i.etsystatic.com/22030325/c/1259/1000/817/478/il/78745a/2832132081/il_340x270.2832132081_lda1.jpg;https://cdn03.ciceksepeti.com/cicek/kc85707-1/M/indigo-taki-marketplace-kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707-1-8d5802846b60985-65752886.jpg
Kişiye Özel Aşkın Kanatları Gümüş Kolye;925 Sterling Silver 3D Bar Engraved Personalized Bar Name Necklace Custom Made Any Name Pendant Necklace Bridesmaid Gift;54.9;315.22;260.32000000000005;47.72535400000001;196.09464600000004;999.0;5497.0;4.76;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1049288767/925-sterling-silver-3d-bar-engraved?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Wings+of+Love+Sterling+Silver+Necklace&ref=sc_gallery-1-4&plkey=ea1a45ae881b7014937d80da5993ff818a17e5ee%3A1049288767&frs=1;https://www.ciceksepeti.com/kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707;https://i.etsystatic.com/7795222/d/il/f8a761/3244037593/il_340x270.3244037593_8r76.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc85707-1/M/indigo-taki-marketplace-kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707-1-8d5802846b60985-65752886.jpg
Kişiye Özel Aşkın Kanatları Gümüş Kolye;Sterling Silver Love Wings Locket Necklace;54.9;573.09;518.19;82.718313;418.9716870000001;999.0;4370.0;4.92;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/532878498/sterling-silver-love-wings-locket?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Wings+of+Love+Sterling+Silver+Necklace&ref=sr_gallery-1-1&organic_search_click=1;https://www.ciceksepeti.com/kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707;https://i.etsystatic.com/14534348/d/il/db3440/1300737045/il_340x270.1300737045_a3er.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc85707-1/M/indigo-taki-marketplace-kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707-1-8d5802846b60985-65752886.jpg
